,reactions,weights
4992,URATEtx,0.0
4993,UREAt,0.0
4994,UREAt5,0.0
4995,UREAtm,0.0
4996,URIt,0.0
4997,URIt4,0.0
4998,Uritl,0.0
4999,Uritm,0.0
5000,Uritn,0.0
5001,UTPtn,0.0
5002,VACCCRNt,3.780887985
5003,VACCt,0.0
5004,VALt5m,0.0
5005,VALtec,5.140429063
5006,VITD2t,0.0
5007,VITD2tm,0.0
5008,VITD3t,0.0
5009,VITD3tm,0.0
5010,WHDDCAte,0.0
5011,WHHDCAte,0.0
5012,WHTSTSTERONEte,0.0
5013,WHTTDCAte,0.0
5014,XANtx,0.0
5015,XOL27OHtm,0.0
5016,XOL7AH2tm,0.0
5017,XOL7AH2tr,0.0
5018,XOL7AONEtr,0.0
5019,XOLDIOLONEt,0.0
5020,XOLDIOLONEtm,0.0
5021,XOLTRI24tc,0.0
5022,XOLTRI24te,0.0
5023,XOLTRI25tc,0.0
5024,XOLTRI25te,0.0
5025,XOLTRI27tc,0.0
5026,XOLTRI27te,0.0
5027,XOLTRIOLtm,0.0
5028,XOLTRIOLtr,0.0
5029,XSERtg,0.0
5030,XYLt,0.0
5031,XYLtly,0.0
5032,XYLTt,0.0
5033,YVITEt,0.0
5034,r0002,0.0
5035,r0205,0.0
5036,r0801,-3.683185662
5037,r0809,0.0
5038,r0812,0.0
5039,r0813,0.0
5040,r0817,0.0
5041,r0818,0.0
5042,r0819,0.0
5043,r0821,0.0
5044,r0822,0.0
5045,r0825,0.0
5046,r0826,0.0
5047,r0829,0.0
5048,r0830,0.0
5049,r0834,0.0
5050,r0835,0.0
5051,r0836,0.0
5052,r0838,0.0
5053,r0839,0.0
5054,r0840,0.0
5055,r0841,0.0
5056,r0842,0.0
5057,r0845,0.0
5058,r0853,0.0
5059,r0859,0.0
5060,r0860,0.0
5061,r0870,0.0
5062,r0871,0.0
5063,r0879,0.0
5064,r0885,0.0
5065,r0886,0.0
5066,r0892,0.0
5067,r0899,0.0
5068,r0907,0.0
5069,r0908,0.0
5070,r0909,0.0
5071,r0911,0.0
5072,r0913,0.0
5073,r0915,0.0
5074,r0917,0.0
5075,r0921,0.0
5076,r0924,0.0
5077,r0925,0.0
5078,r0926,0.0
5079,r0927,0.0
5080,r0931,0.0
5081,r0932,0.0
5082,r0934,0.0
5083,r0936,0.0
5084,r0937,0.0
5085,r0940,0.0
5086,r0941,0.0
5087,r0942,0.0
5088,r0946,4.429614644
5089,r0947,0.0
5090,r0950,0.0
5091,r0954,0.0
5092,r0960,0.0
5093,r0961,0.0
5094,r0962,0.0
5095,r0963,0.0
5096,r0968,0.0
5097,r0970,0.0
5098,r0973,0.0
5099,r0974,0.0
5100,r0975,0.0
5101,r0983,0.0
5102,r0984,0.0
5103,r0986,0.0
5104,r0987,0.0
5105,r0988,0.0
5106,r0989,0.0
5107,r0990,0.0
5108,r0992,0.0
5109,r0993,0.0
5110,r0994,0.0
5111,r0995,3.780887985
5112,r0997,0.0
5113,r0998,0.0
5114,r1000,0.0
5115,r1001,0.0
5116,r1002,0.0
5117,r1003,0.0
5118,r1004,0.0
5119,r1005,0.0
5120,r1006,0.0
5121,r1007,0.0
5122,r1008,0.0
5123,r1010,0.0
5124,r1011,0.0
5125,r1012,0.0
5126,r1013,0.0
5127,r1014,0.0
5128,r1017,0.0
5129,r1018,0.0
5130,r1019,0.0
5131,r1020,0.0
5132,r1021,0.0
5133,r1024,0.0
5134,r1025,0.0
5135,r1026,0.0
5136,r1027,0.0
5137,r1028,0.0
5138,r1029,0.0
5139,r1030,0.0
5140,r1043,0.0
5141,r1044,0.0
5142,r1045,0.0
5143,r1051,0.0
5144,r1052,0.0
5145,r1059,0.0
5146,r1061,0.0
5147,r1062,0.0
5148,r1063,0.0
5149,r1064,0.0
5150,r1067,0.0
5151,r1068,0.0
5152,r1071,0.0
5153,r1073,0.0
5154,r1074,0.0
5155,r1076,0.0
5156,r1077,0.0
5157,r1078,0.0
5158,r1080,0.0
5159,r1088,0.0
5160,r1106,0.0
5161,r1116,0.0
5162,r1117,0.0
5163,r1140,0.0
5164,r1143,0.0
5165,r1144,0.0
5166,r1147,0.0
5167,r1148,0.0
5168,r1150,0.0
5169,r1155,0.0
5170,r1159,0.0
5171,r1162,0.0
5172,r1291,0.0
5173,r1292,0.0
5174,r1298,0.0
5175,r1299,0.0
5176,r1301,0.0
5177,r1302,0.0
5178,r1303,0.0
5179,r1304,0.0
5180,r1318,0.0
5181,r1364,0.0
5182,r1365,0.0
5183,r1367,0.0
5184,r1368,0.0
5185,r1375,0.0
5186,r1400,0.0
5187,r1401,0.0
5188,r1421,0.0
5189,r1423,0.0
5190,r1427,0.0
5191,r1434,0.0
5192,r1436,0.0
5193,r1437,0.0
5194,r1440,0.0
5195,r1441,0.0
5196,r1454,0.0
5197,r1455,0.0
5198,r1456,0.0
5199,r1459,0.0
5200,r1464,0.0
5201,r1492,0.0
5202,r1493,0.0
5203,r1495,0.0
5204,r1497,0.0
5205,r1498,0.0
5206,r1499,0.0
5207,r1500,0.0
5208,r1501,0.0
5209,r1502,0.0
5210,r1503,0.0
5211,r1512,0.0
5212,r1514,0.0
5213,r1515,0.0
5214,r1516,0.0
5215,r1517,0.0
5216,r1518,0.0
5217,r1519,0.0
5218,r1520,0.0
5219,r1521,0.0
5220,r1522,0.0
5221,r1523,0.0
5222,r1525,0.0
5223,r1526,0.0
5224,r1527,0.0
5225,r1528,0.0
5226,r1529,0.0
5227,r1530,0.0
5228,r1531,0.0
5229,r1532,0.0
5230,r1533,0.0
5231,r1536,0.0
5232,r1538,0.0
5233,r1544,-4.409726734
5234,r1546,-4.409726734
5235,r1547,-4.409726734
5236,r1548,-4.409726734
5237,r1549,-4.409726734
5238,r1551,-4.409726734
5239,r1552,-4.409726734
5240,r1553,-4.409726734
5241,r1554,-4.409726734
5242,r1556,-4.409726734
5243,r1557,-4.409726734
5244,r1559,-4.409726734
5245,r1560,-4.409726734
5246,r1561,-4.409726734
5247,r1562,-4.409726734
5248,r1563,-4.409726734
5249,r1564,-4.409726734
5250,r1565,-4.409726734
5251,r1566,-4.409726734
5252,r1567,-4.409726734
5253,r1568,-4.409726734
5254,r1569,-4.409726734
5255,r1570,-4.409726734
5256,r1571,-4.409726734
5257,r1573,-4.409726734
5258,r1574,-4.409726734
5259,r1575,-4.409726734
5260,r1576,-4.409726734
5261,r1578,-4.409726734
5262,r1579,-4.409726734
5263,r1580,-4.409726734
5264,r1581,-4.409726734
5265,r1583,-4.409726734
5266,r1584,-4.409726734
5267,r1585,-4.409726734
5268,r1586,-4.409726734
5269,r1587,-4.409726734
5270,r1588,-4.409726734
5271,r1589,-4.409726734
5272,r1590,-4.409726734
5273,r1591,-4.409726734
5274,r1592,-4.409726734
5275,r1593,-4.409726734
5276,r1594,-4.409726734
5277,r1595,-4.409726734
5278,r1596,-4.409726734
5279,r1597,-4.409726734
5280,r1598,-4.409726734
5281,r1599,-4.409726734
5282,r1600,-4.409726734
5283,r1602,-4.409726734
5284,r1603,-4.409726734
5285,r1604,-4.409726734
5286,r1605,-4.409726734
5287,r1606,-4.409726734
5288,r1607,-4.409726734
5289,r1608,-4.409726734
5290,r1609,-4.409726734
5291,r1610,-4.409726734
5292,r1611,-4.409726734
5293,r1612,-4.409726734
5294,r1613,-4.409726734
5295,r1614,-4.409726734
5296,r1615,-4.409726734
5297,r1616,-4.409726734
5298,r1617,-4.409726734
5299,r1621,-4.409726734
5300,r1625,-4.409726734
5301,r1627,-4.409726734
5302,r1628,-4.409726734
5303,r1629,-4.409726734
5304,r1630,-4.409726734
5305,r1631,-4.409726734
5306,r1632,-4.409726734
5307,r1633,-4.409726734
5308,r1634,-4.409726734
5309,r1635,-4.409726734
5310,r1636,-4.409726734
5311,r1637,-4.409726734
5312,r1638,-4.409726734
5313,r1639,-4.409726734
5314,r1640,-4.409726734
5315,r1641,-4.409726734
5316,r1642,-4.409726734
5317,r1643,-4.409726734
5318,r1645,-4.409726734
5319,r1646,-4.409726734
5320,r1648,-4.409726734
5321,r1649,-4.409726734
5322,r1650,-4.409726734
5323,r1651,-4.409726734
5324,r1652,-4.409726734
5325,r1653,-4.409726734
5326,r1654,-4.409726734
5327,r1655,-4.409726734
5328,r1656,-4.409726734
5329,r1657,-4.409726734
5330,r1658,-4.409726734
5331,r1659,-4.409726734
5332,r1660,-4.409726734
5333,r1661,-4.409726734
5334,r1662,-4.409726734
5335,r1664,0.0
5336,r1665,0.0
5337,r1666,0.0
5338,r1667,0.0
5339,r1668,0.0
5340,r1669,0.0
5341,r1670,0.0
5342,r1671,0.0
5343,r1672,0.0
5344,r1673,0.0
5345,r1674,0.0
5346,r1675,0.0
5347,r1676,0.0
5348,r1677,0.0
5349,r1678,0.0
5350,r1679,0.0
5351,r1680,0.0
5352,r1681,0.0
5353,r1682,0.0
5354,r1683,0.0
5355,r1684,0.0
5356,r1685,0.0
5357,r1686,0.0
5358,r1687,0.0
5359,r1690,0.0
5360,r1691,0.0
5361,r1692,0.0
5362,r1693,0.0
5363,r1695,0.0
5364,r1696,0.0
5365,r1698,0.0
5366,r1700,0.0
5367,r1701,0.0
5368,r1702,0.0
5369,r1705,0.0
5370,r1706,0.0
5371,r1707,0.0
5372,r1708,0.0
5373,r1710,0.0
5374,r1711,0.0
5375,r1713,0.0
5376,r1715,0.0
5377,r1716,0.0
5378,r1717,0.0
5379,r1720,0.0
5380,r1721,0.0
5381,r1722,0.0
5382,r1723,0.0
5383,r1725,0.0
5384,r1726,0.0
5385,r1728,0.0
5386,r1730,0.0
5387,r1731,0.0
5388,r1732,0.0
5389,r1733,0.0
5390,r1734,0.0
5391,r1735,0.0
5392,r1736,0.0
5393,r1737,0.0
5394,r1738,0.0
5395,r1739,0.0
5396,r1740,0.0
5397,r1741,0.0
5398,r1742,0.0
5399,r1743,0.0
5400,r1744,0.0
5401,r1745,0.0
5402,r1746,0.0
5403,r1747,0.0
5404,r1748,0.0
5405,r1749,0.0
5406,r1750,0.0
5407,r1751,0.0
5408,r1752,0.0
5409,r1753,0.0
5410,r1754,0.0
5411,r1755,0.0
5412,r1756,0.0
5413,r1757,0.0
5414,r1758,0.0
5415,r1759,0.0
5416,r1760,0.0
5417,r1761,0.0
5418,r1762,0.0
5419,r1763,0.0
5420,r1764,0.0
5421,r1765,0.0
5422,r1766,0.0
5423,r1767,0.0
5424,r1768,0.0
5425,r1769,0.0
5426,r1770,0.0
5427,r1771,0.0
5428,r1772,0.0
5429,r1773,0.0
5430,r1774,0.0
5431,r1775,0.0
5432,r1776,0.0
5433,r1777,0.0
5434,r1778,0.0
5435,r1779,0.0
5436,r1780,0.0
5437,r1781,0.0
5438,r1782,0.0
5439,r1783,0.0
5440,r1784,0.0
5441,r1785,0.0
5442,r1786,0.0
5443,r1787,0.0
5444,r1788,0.0
5445,r1789,0.0
5446,r1790,0.0
5447,r1791,0.0
5448,r1792,0.0
5449,r1796,0.0
5450,r1797,0.0
5451,r1798,0.0
5452,r1799,0.0
5453,r1800,0.0
5454,r1801,0.0
5455,r1803,0.0
5456,r1805,0.0
5457,r1806,0.0
5458,r1807,0.0
5459,r1808,0.0
5460,r1809,0.0
5461,r1810,0.0
5462,r1811,0.0
5463,r1812,0.0
5464,r1813,0.0
5465,r1814,0.0
5466,r1815,0.0
5467,r1816,0.0
5468,r1817,0.0
5469,r1818,0.0
5470,r1819,0.0
5471,r1820,0.0
5472,r1821,0.0
5473,r1822,0.0
5474,r1823,0.0
5475,r1824,0.0
5476,r1825,0.0
5477,r1826,0.0
5478,r1827,0.0
5479,r1828,0.0
5480,r1829,0.0
5481,r1830,0.0
5482,r1831,0.0
5483,r1832,0.0
5484,r1833,0.0
5485,r1834,0.0
5486,r1835,0.0
5487,r1836,0.0
5488,r1837,0.0
5489,r1841,0.0
5490,r1842,0.0
5491,r1843,0.0
5492,r1844,0.0
5493,r1846,0.0
5494,r1847,0.0
5495,r1848,0.0
5496,r1850,0.0
5497,r1851,0.0
5498,r1852,0.0
5499,r1853,0.0
5500,r1854,0.0
5501,r1855,0.0
5502,r1856,0.0
5503,r1857,0.0
5504,r1858,0.0
5505,r1859,0.0
5506,r1860,0.0
5507,r1861,0.0
5508,r1862,0.0
5509,r1863,0.0
5510,r1864,0.0
5511,r1865,0.0
5512,r1866,0.0
5513,r1867,0.0
5514,r1871,0.0
5515,r1872,0.0
5516,r1873,0.0
5517,r1874,0.0
5518,r1876,0.0
5519,r1877,0.0
5520,r1879,0.0
5521,r1880,0.0
5522,r1881,0.0
5523,r1882,0.0
5524,r1883,0.0
5525,r1884,0.0
5526,r1885,0.0
5527,r1886,0.0
5528,r1887,0.0
5529,r1888,0.0
5530,r1889,0.0
5531,r1890,0.0
5532,r1891,0.0
5533,r1892,0.0
5534,r1893,0.0
5535,r1894,0.0
5536,r1895,0.0
5537,r1896,0.0
5538,r1897,0.0
5539,r1898,0.0
5540,r1899,0.0
5541,r1900,0.0
5542,r1901,0.0
5543,r1902,0.0
5544,r1903,0.0
5545,r1904,0.0
5546,r1905,0.0
5547,r1906,0.0
5548,r1907,0.0
5549,r1908,0.0
5550,r1909,0.0
5551,r1910,0.0
5552,r1911,0.0
5553,r1912,0.0
5554,r1913,0.0
5555,r1914,0.0
5556,r1915,0.0
5557,r1916,0.0
5558,r1917,0.0
5559,r1918,0.0
5560,r1919,0.0
5561,r1920,0.0
5562,r1921,0.0
5563,r1922,0.0
5564,r1923,0.0
5565,r1924,0.0
5566,r1925,0.0
5567,r1926,0.0
5568,r1928,0.0
5569,r1929,0.0
5570,r1930,0.0
5571,r1931,0.0
5572,r1932,0.0
5573,r1933,0.0
5574,r1934,0.0
5575,r1935,0.0
5576,r1936,0.0
5577,r1937,0.0
5578,r1938,0.0
5579,r1939,0.0
5580,r1940,0.0
5581,r1941,0.0
5582,r1942,0.0
5583,r1943,0.0
5584,r1944,0.0
5585,r1945,0.0
5586,r1946,0.0
5587,r1947,0.0
5588,r1948,0.0
5589,r1949,0.0
5590,r1950,0.0
5591,r1951,0.0
5592,r1952,0.0
5593,r1953,0.0
5594,r1954,0.0
5595,r1955,0.0
5596,r1956,0.0
5597,r1957,0.0
5598,r1958,0.0
5599,r1959,0.0
5600,r1960,0.0
5601,r1961,0.0
5602,r1962,0.0
5603,r1963,0.0
5604,r1964,0.0
5605,r1965,0.0
5606,r1966,0.0
5607,r1967,0.0
5608,r1968,0.0
5609,r1969,0.0
5610,r1970,0.0
5611,r1971,0.0
5612,r1972,0.0
5613,r1973,0.0
5614,r1974,0.0
5615,r1975,0.0
5616,r1976,0.0
5617,r1977,0.0
5618,r1978,0.0
5619,r1979,0.0
5620,r1980,0.0
5621,r1981,0.0
5622,r1982,0.0
5623,r1983,0.0
5624,r1984,0.0
5625,r1985,0.0
5626,r1986,0.0
5627,r1987,0.0
5628,r1988,0.0
5629,r1989,0.0
5630,r1990,0.0
5631,r1991,0.0
5632,r1992,4.429614644
5633,r1993,4.429614644
5634,r1994,4.429614644
5635,r1995,4.429614644
5636,r1996,4.429614644
5637,r1997,4.429614644
5638,r1998,4.429614644
5639,r1999,4.429614644
5640,r2000,4.429614644
5641,r2001,4.429614644
5642,r2002,4.429614644
5643,r2003,4.429614644
5644,r2004,4.429614644
5645,r2005,4.429614644
5646,r2006,4.429614644
5647,r2007,4.429614644
5648,r2008,4.429614644
5649,r2009,4.429614644
5650,r2010,4.429614644
5651,r2011,4.429614644
5652,r2012,4.429614644
5653,r2013,4.429614644
5654,r2014,4.429614644
5655,r2015,4.429614644
5656,r2016,4.429614644
5657,r2017,4.429614644
5658,r2018,4.429614644
5659,r2019,4.429614644
5660,r2020,4.429614644
5661,r2021,4.429614644
5662,r2022,4.429614644
5663,r2023,4.429614644
5664,r2024,4.429614644
5665,r2026,4.429614644
5666,r2027,4.429614644
5667,r2028,4.429614644
5668,r2029,4.429614644
5669,r2030,4.429614644
5670,r2031,4.429614644
5671,r2032,4.429614644
5672,r2034,4.429614644
5673,r2035,4.429614644
5674,r2036,4.429614644
5675,r2037,4.429614644
5676,r2038,4.429614644
5677,r2039,4.429614644
5678,r2040,4.429614644
5679,r2041,4.429614644
5680,r2042,4.429614644
5681,r2043,4.429614644
5682,r2044,4.429614644
5683,r2045,4.429614644
5684,r2046,4.429614644
5685,r2047,4.429614644
5686,r2048,4.429614644
5687,r2049,4.429614644
5688,r2050,4.429614644
5689,r2051,4.429614644
5690,r2052,4.429614644
5691,r2053,4.429614644
5692,r2054,4.429614644
5693,r2055,4.429614644
5694,r2056,4.429614644
5695,r2057,4.429614644
5696,r2058,4.429614644
5697,r2059,4.429614644
5698,r2060,4.429614644
5699,r2061,4.429614644
5700,r2062,4.429614644
5701,r2063,4.429614644
5702,r2064,4.429614644
5703,r2065,4.429614644
5704,r2066,4.429614644
5705,r2067,4.429614644
5706,r2068,4.429614644
5707,r2069,4.429614644
5708,r2070,4.429614644
5709,r2071,4.429614644
5710,r2073,0.0
5711,r2079,0.0
5712,r2080,0.0
5713,r2081,0.0
5714,r2082,0.0
5715,r2083,0.0
5716,r2084,0.0
5717,r2085,0.0
5718,r2086,0.0
5719,r2087,0.0
5720,r2088,0.0
5721,r2089,0.0
5722,r2090,0.0
5723,r2091,0.0
5724,r2092,0.0
5725,r2093,0.0
5726,r2094,0.0
5727,r2095,0.0
5728,r2096,0.0
5729,r2097,0.0
5730,r2098,0.0
5731,r2099,0.0
5732,r2100,0.0
5733,r2101,0.0
5734,r2102,0.0
5735,r2103,0.0
5736,r2104,0.0
5737,r2105,0.0
5738,r2106,0.0
5739,r2107,0.0
5740,r2108,0.0
5741,r2109,0.0
5742,r2110,0.0
5743,r2111,0.0
5744,r2112,0.0
5745,r2113,0.0
5746,r2114,0.0
5747,r2115,0.0
5748,r2116,0.0
5749,r2117,0.0
5750,r2118,0.0
5751,r2119,0.0
5752,r2120,0.0
5753,r2121,0.0
5754,r2122,0.0
5755,r2123,0.0
5756,r2124,0.0
5757,r2125,0.0
5758,r2126,0.0
5759,r2127,0.0
5760,r2128,0.0
5761,r2129,0.0
5762,r2130,0.0
5763,r2131,0.0
5764,r2132,0.0
5765,r2133,0.0
5766,r2136,0.0
5767,r2139,0.0
5768,r2140,0.0
5769,r2141,0.0
5770,r2142,0.0
5771,r2143,0.0
5772,r2144,0.0
5773,r2145,0.0
5774,r2146,0.0
5775,r2147,0.0
5776,r2148,0.0
5777,r2149,0.0
5778,r2150,0.0
5779,r2151,0.0
5780,r2152,0.0
5781,r2153,0.0
5782,r2154,0.0
5783,r2155,0.0
5784,r2156,0.0
5785,r2157,0.0
5786,r2158,0.0
5787,r2159,0.0
5788,r2160,0.0
5789,r2161,0.0
5790,r2162,0.0
5791,r2163,0.0
5792,r2164,0.0
5793,r2165,0.0
5794,r2166,0.0
5795,r2167,0.0
5796,r2168,0.0
5797,r2169,0.0
5798,r2170,0.0
5799,r2171,0.0
5800,r2172,0.0
5801,r2173,0.0
5802,r2174,0.0
5803,r2175,0.0
5804,r2176,0.0
5805,r2177,0.0
5806,r2178,0.0
5807,r2179,0.0
5808,r2180,0.0
5809,r2181,0.0
5810,r2182,0.0
5811,r2183,0.0
5812,r2184,0.0
5813,r2185,0.0
5814,r2186,0.0
5815,r2187,0.0
5816,r2188,0.0
5817,r2189,0.0
5818,r2190,0.0
5819,r2191,0.0
5820,r2192,0.0
5821,r2193,0.0
5822,r2194,0.0
5823,r2195,0.0
5824,r2196,0.0
5825,r2197,0.0
5826,r2198,-6.394018702
5827,r2199,-6.394018702
5828,r2200,-6.394018702
5829,r2201,-6.394018702
5830,r2202,-6.394018702
5831,r2203,0.0
5832,r2204,0.0
5833,r2205,0.0
5834,r2206,0.0
5835,r2207,0.0
5836,r2208,0.0
5837,r2209,0.0
5838,r2210,0.0
5839,r2211,0.0
5840,r2212,0.0
5841,r2213,0.0
5842,r2214,0.0
5843,r2215,0.0
5844,r2216,0.0
5845,r2217,0.0
5846,r2218,-6.394018702
5847,r2219,-6.394018702
5848,r2220,-6.394018702
5849,r2221,-6.394018702
5850,r2222,-6.394018702
5851,r2223,-6.394018702
5852,r2224,-6.394018702
5853,r2225,-6.394018702
5854,r2226,-6.394018702
5855,r2227,-6.394018702
5856,r2228,-6.394018702
5857,r2229,-6.394018702
5858,r2230,-6.394018702
5859,r2231,-6.394018702
5860,r2232,-6.394018702
5861,r2233,-6.394018702
5862,r2234,-6.394018702
5863,r2235,-6.394018702
5864,r2236,-6.394018702
5865,r2237,-6.394018702
5866,r2238,-6.394018702
5867,r2239,-6.394018702
5868,r2240,-6.394018702
5869,r2241,-6.394018702
5870,r2242,-6.394018702
5871,r2243,-6.394018702
5872,r2244,-6.394018702
5873,r2245,-6.394018702
5874,r2246,-6.394018702
5875,r2247,-6.394018702
5876,r2248,-6.394018702
5877,r2249,-6.394018702
5878,r2250,-6.394018702
5879,r2251,-6.394018702
5880,r2252,-6.394018702
5881,r2253,-6.394018702
5882,r2254,-6.394018702
5883,r2255,-6.394018702
5884,r2256,-6.394018702
5885,r2257,-6.394018702
5886,r2258,-6.394018702
5887,r2259,-6.394018702
5888,r2260,-6.394018702
5889,r2261,-6.394018702
5890,r2262,-6.394018702
5891,r2263,-6.394018702
5892,r2264,-6.394018702
5893,r2265,-6.394018702
5894,r2266,-6.394018702
5895,r2267,-6.394018702
5896,r2268,-6.394018702
5897,r2269,-6.394018702
5898,r2270,-6.394018702
5899,r2271,-6.394018702
5900,r2272,-6.394018702
5901,r2273,-6.394018702
5902,r2274,-6.394018702
5903,r2275,-6.394018702
5904,r2276,-6.394018702
5905,r2277,-6.394018702
5906,r2278,-6.394018702
5907,r2279,-6.394018702
5908,r2280,-6.394018702
5909,r2281,-6.394018702
5910,r2282,-6.394018702
5911,r2283,-6.394018702
5912,r2284,-6.394018702
5913,r2285,-6.394018702
5914,r2286,-6.394018702
5915,r2287,-6.394018702
5916,r2288,-6.394018702
5917,r2289,-6.394018702
5918,r2290,-6.394018702
5919,r2291,-6.394018702
5920,r2292,-6.394018702
5921,r2293,-6.394018702
5922,r2294,-6.394018702
5923,r2295,-6.394018702
5924,r2296,-6.394018702
5925,r2297,-6.394018702
5926,r2298,-6.394018702
5927,r2299,-6.394018702
5928,r2300,-6.394018702
5929,r2301,-6.394018702
5930,r2302,-6.394018702
5931,r2303,-6.394018702
5932,r2304,-6.394018702
5933,r2305,-6.394018702
5934,r2306,-6.394018702
5935,r2307,-6.394018702
5936,r2308,0.0
5937,r2309,0.0
5938,r2310,0.0
5939,r2311,0.0
5940,r2312,0.0
5941,r2313,0.0
5942,r2314,0.0
5943,r2315,0.0
5944,r2316,0.0
5945,r2317,0.0
5946,r2318,0.0
5947,r2319,0.0
5948,r2320,0.0
5949,r2321,0.0
5950,r2322,0.0
5951,r2323,0.0
5952,r2324,0.0
5953,r2325,0.0
5954,r2326,0.0
5955,r2327,0.0
5956,r2328,0.0
5957,r2329,0.0
5958,r2330,0.0
5959,r2331,0.0
5960,r2332,0.0
5961,r2333,0.0
5962,r2334,0.0
5963,r2335,0.0
5964,r2338,0.0
5965,r2341,0.0
5966,r2342,0.0
5967,r2343,0.0
5968,r2344,0.0
5969,r2346,0.0
5970,r2347,0.0
5971,r2352,0.0
5972,r2353,0.0
5973,r2354,0.0
5974,r2355,0.0
5975,r2356,0.0
5976,r2357,0.0
5977,r2358,0.0
5978,r2359,0.0
5979,r2360,0.0
5980,r2361,0.0
5981,r2362,0.0
5982,r2363,0.0
5983,r2364,0.0
5984,r2365,0.0
5985,r2366,0.0
5986,r2367,0.0
5987,r2368,0.0
5988,r2369,0.0
5989,r2370,0.0
5990,r2371,0.0
5991,r2372,0.0
5992,r2373,0.0
5993,r2374,0.0
5994,r2375,0.0
5995,r2376,0.0
5996,r2377,0.0
5997,r2378,0.0
5998,r2379,0.0
5999,r2380,0.0
6000,r2381,0.0
6001,r2382,0.0
6002,r2384,0.0
6003,r2385,0.0
6004,r2386,0.0
6005,r2387,0.0
6006,r2388,0.0
6007,r2389,0.0
6008,r2390,0.0
6009,r2391,0.0
6010,r2392,0.0
6011,r2393,0.0
6012,r2394,0.0
6013,r2395,0.0
6014,r2396,0.0
6015,r2397,0.0
6016,r2398,0.0
6017,r2399,0.0
6018,r2400,0.0
6019,r2401,0.0
6020,r2402,0.0
6021,r2403,0.0
6022,r2404,0.0
6023,r2405,0.0
6024,r2406,0.0
6025,r2407,0.0
6026,r2408,0.0
6027,r2409,0.0
6028,r2410,0.0
6029,r2411,0.0
6030,r2413,0.0
6031,r2416,0.0
6032,r2419,0.0
6033,r2420,0.0
6034,r2425,0.0
6035,r2433,3.780887985
6036,r2434,3.780887985
6037,r2436,3.780887985
6038,r2437,3.780887985
6039,r2438,3.780887985
6040,r2444,0.0
6041,r2447,0.0
6042,r2449,0.0
6043,r2465,4.0765225
6044,r2471,0.0
6045,r2472,0.0
6046,r2473,0.0
6047,r2482,0.0
6048,r2483,0.0
6049,r2484,0.0
6050,r2485,0.0
6051,r2486,0.0
6052,r2487,0.0
6053,r2488,0.0
6054,r2489,0.0
6055,r2490,0.0
6056,r2491,0.0
6057,r2492,0.0
6058,r2493,0.0
6059,r2494,0.0
6060,r2495,0.0
6061,r2496,0.0
6062,r2499,0.0
6063,r2501,0.0
6064,r2502,0.0
6065,r2503,0.0
6066,r2505,0.0
6067,r2506,0.0
6068,r2507,0.0
6069,r2508,0.0
6070,r2509,0.0
6071,r2510,0.0
6072,r2511,0.0
6073,r2512,0.0
6074,r2513,0.0
6075,r2514,0.0
6076,r2515,0.0
6077,r2516,0.0
6078,r2517,0.0
6079,r2518,0.0
6080,r2519,0.0
6081,r2520,0.0
6082,r2521,0.0
6083,r2525,0.0
6084,r2526,0.0
6085,r2532,0.0
6086,r2534,0.0
6087,r2535,0.0
6088,r2537,0.0
6089,r2538,0.0
6090,r2539,0.0
6091,RE3477C,0.0
6092,CITt4_4,0.0
6093,GLYt7_311_r,0.0
6094,HCO3_NAt,0.0
6095,INSTt4_2,0.0
6096,PIt8,0.0
6097,PIt9,0.0
6098,PROt4_2_r,0.0
6099,CYOOm3,-3.780850314
6100,2MB2COAc,0.0
6101,3HBCOARc,0.0
6102,ADPACTD,0.0
6103,BCRNe,0.0
6104,C101CRNe,0.0
6105,C10CRNe,0.0
6106,C10DCCACT,3.780887985
6107,C10DCe,0.0
6108,C12DCTD,0.0
6109,C12DCe,0.0
6110,C141ACBP,0.0
6111,C141OHe,0.0
6112,C142ACBP,0.0
6113,C142OHe,0.0
6114,C162ACBP,0.0
6115,C162OHe,0.0
6116,C16DCe,0.0
6117,C16txc,0.0
6118,C2tcx,3.780887985
6119,C3DCe,0.0
6120,C4CRNe,0.0
6121,C4DCCACT,3.780887985
6122,C4DCe,0.0
6123,C4tcx,3.780887985
6124,C4tmc,3.780887985
6125,C5DCe,0.0
6126,C6CRNe,0.0
6127,C6CRNtcx,3.780887985
6128,C6DCCACT,3.780887985
6129,C6DCe,0.0
6130,C81CRNe,0.0
6131,C8CRNe,0.0
6132,C8DCe,0.0
6133,C9BRxtc,3.780887985
6134,DCATDc,0.0
6135,DCATDr,0.0
6136,DCSPTN1COAtxc,0.0
6137,DDCRNe,0.0
6138,DDECCRNe,0.0
6139,DDECE1CRNe,0.0
6140,DECCRNe,0.0
6141,DECDICRNe,0.0
6142,DOCO13ECOAtxc,0.0
6143,DOCO13EFATP,0.0
6144,DOCOSACTDe,0.0
6145,DOCOSACTDr,0.0
6146,DOCOSADIACTD,0.0
6147,DOCOSCOAtxc,0.0
6148,DOCOSDIACTD,0.0
6149,FAOXC12DCTc,3.780887985
6150,GLUTCOAACBP,0.0
6151,HDCACBP,0.0
6152,HDDACBP,0.0
6153,HDECAACBP,0.0
6154,HDECEACBP,0.0
6155,HEDCECRNe,0.0
